item,item_label,twitter
http://www.wikidata.org/entity/Q119965,Ebewa-Yam Mimbala,
http://www.wikidata.org/entity/Q119988,Jürgen Hartmann,
http://www.wikidata.org/entity/Q120014,Günter Schneider,
http://www.wikidata.org/entity/Q120083,Heino Kleiminger,
http://www.wikidata.org/entity/Q120110,Matthias Döschner,
http://www.wikidata.org/entity/Q120128,Ike Shorunmu,
http://www.wikidata.org/entity/Q120156,Abdoulaye Méïté,
http://www.wikidata.org/entity/Q120254,Marc Keller,
http://www.wikidata.org/entity/Q120255,Franz Brungs,
http://www.wikidata.org/entity/Q120415,Reiner Plaßhenrich,
http://www.wikidata.org/entity/Q120434,Per Røntved,
http://www.wikidata.org/entity/Q120633,Karl-Heinz Ilsch,
http://www.wikidata.org/entity/Q120830,Stefan Glarner,
http://www.wikidata.org/entity/Q121038,Jörg Bode,
http://www.wikidata.org/entity/Q121213,Urs Althaus,
http://www.wikidata.org/entity/Q121403,Luke Wilkshire,
http://www.wikidata.org/entity/Q121423,Sascha Burchert,
http://www.wikidata.org/entity/Q121639,Cheick Fantamady Diarra,CFDiarra
http://www.wikidata.org/entity/Q121685,Hannes Schmidhauser,
http://www.wikidata.org/entity/Q121777,Wolfgang Euteneuer,
http://www.wikidata.org/entity/Q121798,Karl-Heinz Handschuh,
http://www.wikidata.org/entity/Q121804,Vladimir Dimitrijević,
http://www.wikidata.org/entity/Q121913,Emil Görlitz,
http://www.wikidata.org/entity/Q122003,Julio Iglesias,julioiglesias
http://www.wikidata.org/entity/Q122003,Julio Iglesias,JulioIglesias
http://www.wikidata.org/entity/Q122025,Michael Vitzthum,
http://www.wikidata.org/entity/Q122159,Dilaver Satılmış,
http://www.wikidata.org/entity/Q122170,Dick Keith,
http://www.wikidata.org/entity/Q122198,Alex Wilkinson,alexwilkinson84
http://www.wikidata.org/entity/Q122257,Jürgen Jendrossek,
http://www.wikidata.org/entity/Q122261,Joël Mall,
http://www.wikidata.org/entity/Q122294,Angelo Di Livio,
http://www.wikidata.org/entity/Q122300,Frederic Löhe,
http://www.wikidata.org/entity/Q122329,Rafael Alkorta,
http://www.wikidata.org/entity/Q122341,Marco Streller,
http://www.wikidata.org/entity/Q122346,Hakan Yakın,
http://www.wikidata.org/entity/Q122350,Ludovic Magnin,
http://www.wikidata.org/entity/Q122354,Diego Benaglio,
http://www.wikidata.org/entity/Q122505,Urs Güntensperger,
http://www.wikidata.org/entity/Q122565,Martin Dausch,
http://www.wikidata.org/entity/Q122749,José Antonio Patlán,
http://www.wikidata.org/entity/Q122798,Alan McInally,
http://www.wikidata.org/entity/Q122820,Rudi Faßnacht,
http://www.wikidata.org/entity/Q122887,Rainer Schütterle,
http://www.wikidata.org/entity/Q122905,Zózimo,
http://www.wikidata.org/entity/Q123027,Marcus Ziegler,
http://www.wikidata.org/entity/Q123073,Yannis Skondras,
http://www.wikidata.org/entity/Q123118,Raymond Kopa,
http://www.wikidata.org/entity/Q123126,Daniel Thioune,
http://www.wikidata.org/entity/Q123435,Hermann Ohlicher,
http://www.wikidata.org/entity/Q123447,Karl Rappan,
http://www.wikidata.org/entity/Q123500,Willy Busch,
http://www.wikidata.org/entity/Q123566,Sascha Licht,
http://www.wikidata.org/entity/Q123576,Leandro Salino,
http://www.wikidata.org/entity/Q123736,Yusuf Kasal,
http://www.wikidata.org/entity/Q123813,Hernán Cristante,
http://www.wikidata.org/entity/Q123844,Carsten Sträßer,
http://www.wikidata.org/entity/Q123937,Vladimir Petković,
http://www.wikidata.org/entity/Q124043,Wynton Rufer,
http://www.wikidata.org/entity/Q124086,Wesley Sneijder,sneijder101010
http://www.wikidata.org/entity/Q124130,Wolfgang Abraham,
http://www.wikidata.org/entity/Q124153,Olaf Schmäler,
http://www.wikidata.org/entity/Q124169,Kurt Röthlisberger,
http://www.wikidata.org/entity/Q124201,Sébastien Fournier,
http://www.wikidata.org/entity/Q124495,Jimmy Armfield,
http://www.wikidata.org/entity/Q124587,Joey Gibbs,
http://www.wikidata.org/entity/Q124608,Papakouli Diop,
http://www.wikidata.org/entity/Q124632,Alain Gaspoz,
http://www.wikidata.org/entity/Q124805,Martin Andermatt,
http://www.wikidata.org/entity/Q124853,David Johnson,
http://www.wikidata.org/entity/Q124874,Per Olsson,
http://www.wikidata.org/entity/Q124906,Alexander Strehmel,
http://www.wikidata.org/entity/Q125063,Paulo Silas,
http://www.wikidata.org/entity/Q125115,Michael Turnbull,
http://www.wikidata.org/entity/Q125262,Raúl Cárdenas,
http://www.wikidata.org/entity/Q125369,William Foulke,
http://www.wikidata.org/entity/Q125410,Carlos Cuéllar,Cuellar24
http://www.wikidata.org/entity/Q125438,Massimo Oddo,
http://www.wikidata.org/entity/Q125460,Simon Mignolet,SMignolet
http://www.wikidata.org/entity/Q125491,Eckehard Feigenspan,
http://www.wikidata.org/entity/Q125538,Titus Bramble,
http://www.wikidata.org/entity/Q125610,Josico,
http://www.wikidata.org/entity/Q125669,Stéphane Guivarc'h,
http://www.wikidata.org/entity/Q125796,Winston Bogarde,WinstonBogarde5
http://www.wikidata.org/entity/Q125860,Jaime Ramírez,
http://www.wikidata.org/entity/Q125945,Sergi Gómez,gomez_sergi
http://www.wikidata.org/entity/Q126001,Viktor Skrypnyk,
http://www.wikidata.org/entity/Q126014,Giacomo Facchini,
http://www.wikidata.org/entity/Q126030,Jan Sobol,
http://www.wikidata.org/entity/Q126086,Antonio Salazar,
http://www.wikidata.org/entity/Q126104,Ricardo van Rhijn,
http://www.wikidata.org/entity/Q126137,Ian Holloway,
http://www.wikidata.org/entity/Q126181,Fraizer Campbell,
